,asset_returns,asset_returns,asset_returns,asset_returns,signals,signals,signals,signals,positions,positions,positions,positions,weights,weights,weights,weights,results,results,results,results,results
,BRL,AUD,BCOM,XAU,BRL,AUD,BCOM,XAU,BRL,AUD,BCOM,XAU,BRL,AUD,BCOM,XAU,strategy_return,nav,pnl,gross_leverage,active_signals
Dates,,,,,,,,,,,,,,,,,,,,,
2006-11-27,-0.009368218325797817,0.0002834259730637445,0.021149922632348384,0.003760576621748557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.003956426725340717,134721752.70306316,530916.2117898762,1.0,4.0
2006-11-28,0.001593633405815531,0.005022455913955337,-0.0010477181672937652,-0.0009366219169528733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0011579373088810574,134877752.0468359,155999.34377273917,1.0,4.0
2006-11-29,0.00853539736245934,0.0014425913015498892,0.005878834338014061,-0.005234375000000013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0026556120005058192,135235935.02377275,358182.976936847,1.0,4.0
2006-11-30,0.002748833839819831,0.006331985131271756,0.011591379759281262,0.017827691824393366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.009624972638691554,136537577.1981444,1301642.1743716598,1.0,4.0
2006-12-01,-0.0005847690858263865,0.0001527994222509932,-0.003560217790815723,-0.0037037037037036535,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.0019239727895236924,136274882.6148677,-262694.58327671885,1.0,4.0
2006-12-04,0.002275432603079386,0.0007775618306069543,-0.017633864901924645,0.0009293680297397522,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.003981733760394485,135732272.3140663,-542610.3008013964,0.75,3.0
2006-12-05,0.005870776003949585,-0.004263014231313034,0.004558294924829953,-0.004719900959455403,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.001106155066484621,135582131.3733606,-150140.9407056868,0.75,3.0
2006-12-06,0.0025589754271826415,0.002173811897386857,-0.01446544932391447,-0.01896913628236019,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.00781519342722195,134522530.7914028,-1059600.581957817,0.75,3.0
2006-12-07,0.002024087922499751,0.0036159222352198928,-0.0008910430445050466,0.004580394642998531,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0018263184584283443,134768211.77246162,245680.98105883598,0.75,3.0
2006-12-08,0.0013368166645608692,-0.006282883710913012,-0.003287362135034666,-0.01371008456392786,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.0058200826024688845,133983849.64775889,-784362.1247027367,0.75,3.0
2006-12-11,0.0004945316602018579,0.0005319079928907122,-0.0001768268161712605,0.008477965288330891,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0022082616162625857,134279721.04013515,295871.39237625897,0.75,3.0
2006-12-12,6.407426919730064e-05,-0.0021295518025680193,-0.004945520018975191,-0.0006344674438893971,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.001927384816358152,134020912.34465759,-258808.69547756016,0.75,3.0
2006-12-13,6.81381108658119e-05,0.00129559223470177,0.0007626645108365082,-0.002063328307277179,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-1.267890434725194e-06,134020742.42082475,-169.92383283376694,0.75,3.0
2006-12-14,-0.002711610349778959,-0.0029748613906962484,0.007821006056869306,-0.0046123260437375135,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,5.8454655608886075e-05,134028576.5571674,7834.1363426446915,0.75,3.0
2006-12-15,0.0006918545219092298,-0.0017586977826780092,-0.007944787264765218,-0.01677718303107778,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.006620167019630252,133141284.99495566,-887291.562211737,0.75,3.0
2006-12-18,-0.0011626532542063917,-0.002784972652657758,-0.010388360473613245,0.0014625822702527547,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.002927687714004562,132751488.89064914,-389796.10430651903,0.75,3.0
2006-12-19,-0.005563461822930216,0.00669614014361386,0.0057133629177112955,0.010872210953347006,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.00582042850366804,133524159.44049264,772670.549843505,0.75,3.0
2006-12-20,0.0018096363133686122,0.0017977504053152682,-0.005812228661683183,-0.004013163175214718,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.002006910357895658,133256188.4218822,-267971.01861044765,0.75,3.0
2006-12-21,0.0011858126426265159,-0.0021644113723878755,-0.004309754767868879,-0.003142880167620321,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.002404261576969269,132935805.6881661,-320382.73371610045,0.75,3.0
2006-12-22,0.0044215858897918014,-0.0007390858723009819,0.0038791663500863383,0.004058205335489173,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.0017995714533186324,133175033.16920643,239227.48104032874,0.75,3.0
2006-12-25,0.0,0.0,0.0,-0.0004186728072012036,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,-0.0001046682018003009,133161093.9779599,-13939.191246524453,0.75,3.0
2006-12-26,0.0020142022643991897,-0.0016536561710744913,-0.004341717429160341,0.006363270237615959,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,9.197415934528164e-05,133173341.357636,12247.379676103592,0.75,3.0
2006-12-27,-0.0009588370784889833,0.002065514187385542,6.03299687318426e-06,0.004001920922042546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0012786577569530722,133343624.4835823,170283.12594629824,1.0,4.0
2006-12-28,0.004875078962546464,0.006348915087847962,0.003108784533419895,0.012276785714285587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.006652391074524977,134230678.4209417,887053.9373594075,1.0,4.0
2006-12-29,0.00044136099128078143,-0.00022792126687753989,0.0014271847112612424,0.0028350921404947105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0011189291440397986,134380873.03905115,150194.61810943484,1.0,4.0
2007-01-01,0.0,0.0,0.0,0.00015705983979885652,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,3.926495994971413e-05,134386149.49864903,5276.459597885609,1.0,4.0
2007-01-02,0.001968046812194091,0.009762573483369952,0.0,0.005810301507537696,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.004385230450775435,134975463.73359296,589314.2349439263,0.75,3.0
2007-01-03,-0.0031664216910236576,-0.006597726805795623,-0.03204937639895089,-0.020296643247462942,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.007515197936070556,133961096.40712208,-1014367.3264708817,0.75,3.0
2007-01-04,-0.001357513278809952,-0.005849893638297465,-0.012175176612343797,-0.008764940239043839,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.003993086789037814,133426178.12281376,-534918.2843083143,0.75,3.0
2007-01-05,-0.004554358621123522,-0.009481811351350622,-0.007890212857366352,-0.02347266881028942,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.009377209695690891,132175012.87166153,-1251165.2511522323,0.75,3.0
2007-01-08,0.000702661195522758,0.0032241958550889294,-0.005608605559730417,0.004280540006585509,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.002051849264299299,132446216.074581,271203.2029194683,0.75,3.0
2007-01-09,0.0014496531932597367,-0.001507610904489809,-0.00756233932098116,0.006065573770491772,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.001501904014815425,132645137.57825051,198921.50366951525,0.75,3.0
2007-01-10,0.00027303719559790274,-0.003943677980837057,0.009137156787272449,-0.003910705556461003,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.0018953365854250392,132393730.39611973,-251407.1821307838,0.75,3.0
2007-01-11,0.0026798122504831934,0.0058699301206139864,-0.003204616784156733,0.0004907574022576799,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.002260124943338715,132692956.76852965,299226.37240992486,0.75,3.0
2007-01-12,0.001847332470163332,0.0029327851033527086,0.017604569381926893,0.02550686723348594,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.0075717462017504955,133697674.15994082,1004717.3914111704,0.75,3.0
2007-01-15,-0.00021961139914739025,0.00040278571799823304,0.0,-0.0007971938775510612,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.0001535048896750546,133677150.9132191,-20523.246721729636,0.75,3.0
2007-01-16,0.0015006701137372236,-0.0020085337856163843,-0.007972519531764033,-0.0030317536301261994,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.00088490432550134,133558859.42415528,-118291.48906381428,0.75,3.0
2007-01-17,0.0025718269472279065,0.0050004363516105155,0.002050054173234228,0.011203585147247175,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.004693962111521399,134185779.64995028,626920.2257950008,0.75,3.0
2007-01-18,0.0002202800833535079,0.0024893016396787537,-0.007844880306154045,-0.00648939537828408,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.0009449534138129545,134058980.3393849,-126799.31056538224,0.75,3.0
2007-01-19,0.002835796449584649,0.0021829880418149372,0.01929290894567992,0.012267006531782698,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.004321447755795571,134638309.21911678,579328.8797318786,0.75,3.0
2007-01-22,-0.002863457597409247,-0.002373083621249883,0.005562177690443093,-0.003147623544224154,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,-0.0013091353046647825,134462049.45515767,-176259.76395910978,0.5,2.0
2007-01-23,0.0019252052712321888,0.005224083068544605,0.022214300327966452,0.020997789706346914,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0017873220849441984,134702376.44573575,240326.99057808518,0.5,2.0
2007-01-24,0.002776123427081334,-0.013006699160733604,-0.005528259626237375,0.0032472552961186896,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.001745830109383395,134467208.9811313,-235167.46460446715,0.75,3.0
2007-01-25,-0.0025040844366035486,-0.0058590623202317005,-0.009701857550775017,-0.004161528976572071,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.00313116893335183,134046169.43381505,-421039.5473162383,0.75,3.0
2007-01-26,-0.0021940598958738455,-0.004629964942019504,0.007225125602144944,-0.00015477480266212762,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.0017446999101388694,133812299.0940494,-233870.339765653,0.75,3.0
2007-01-29,0.0015482403885116458,-0.00243218786212851,-0.018053695789081003,-0.003560371517027816,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.00111107974766117,133663622.958538,-148676.13551139832,0.75,3.0
2007-01-30,0.0018915491682014451,0.0006704436024238536,0.0255314035080072,0.005592667391641992,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.0020386650405668227,133936118.31385908,272495.3553210795,0.75,3.0
2007-01-31,0.003985396422635734,0.0023542859092575696,0.008473660371126401,0.009114784489417715,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.003863616705327755,134453596.13802323,517477.82416415215,0.75,3.0
2007-02-01,0.011006256272030335,0.00020269240499204422,-0.007683591600429085,0.006123698714023185,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.004333161847761391,135036205.33110282,582609.1930795908,0.75,3.0
2007-02-02,-0.0020331971765823464,0.001313366247415626,0.0017473819607081165,-0.014227023737066413,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.0037367136665582834,134531613.69716194,-504591.63394087553,0.75,3.0
2007-02-05,0.00619482102252733,0.0022092465465071154,0.0015547587610382774,0.000926140310256951,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.002332551969822849,134845415.67769468,313801.9805327356,0.75,3.0
2007-02-06,0.004164408132693476,3.391348515791037e-05,0.0006821369026994706,0.007479373891587482,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.0029109455060702394,135237943.33447585,392527.6567811668,0.5,2.0
2007-02-07,-0.003653465934435829,0.0019499592666611942,-0.005873377025601978,-0.0028317771314861906,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,-0.0016213107664805049,135018680.600911,-219262.73356485367,0.5,2.0
2007-02-08,-1.723844113266093e-05,0.004182330212547214,0.011311606554506914,0.013815335021874375,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.0034495241451854286,135484430.79969493,465750.1987839341,0.5,2.0
2007-02-09,-0.007060987208363678,-0.006355760170978164,0.00616357826554248,0.009690362631538996,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.0006573438557938294,135573490.65783682,89059.85814189911,0.5,2.0
2007-02-12,-0.002330386041493493,-0.004856094170759606,-0.021070578971956522,-0.008622628777086305,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,-0.0027382537046449495,135202256.04479134,-371234.6130454838,0.5,2.0
2007-02-13,0.002827556820865551,0.007385147896631139,0.017260781580688445,0.004764785962789286,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.0018980856959137093,135458881.51304522,256625.46825388074,0.5,2.0
2007-02-14,0.007940151633841763,0.0065673767482565815,-0.006023713309400991,0.0073466315393300174,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.003821695793292945,135976564.15068778,517682.6376425624,0.5,2.0
2007-02-15,-0.0004476189867185232,0.001511948518878814,0.006404240281832507,0.0009265763005694705,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.00011973932846273683,135992845.89316586,16281.742478072643,0.5,2.0
2007-02-16,0.0008562701364964731,0.0033092122427120785,0.009123936570229807,-0.0010451661067563123,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,-4.7223992564959794e-05,135986423.7680225,-6422.125143349171,0.5,2.0
2007-02-19,0.0,-0.0004782455307994482,0.0,0.0025409162244975914,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.0006352290561243978,136072806.2956384,86382.52761590481,0.5,2.0
2007-02-20,0.0,-0.0012406862950185005,-0.006857447809943018,-0.02012672381662317,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,-0.005031680954155793,135388131.34782213,-684674.9478162825,0.5,2.0
2007-02-21,0.007572982517040749,0.006639938337989593,0.016286919780726716,0.03286420692278447,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.010109297359956304,136756810.2266261,1368678.8788039684,0.5,2.0
2007-02-22,-0.0020295616215215695,-0.002060253525432043,0.013830867741223107,-0.00206231126169254,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,0.0024347487145022495,137089778.6945248,332968.46789869666,0.75,3.0
2007-02-23,-0.002749074351165559,0.003195702065037498,0.006978479729828013,0.007528230865746499,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,0.0029394090611022383,137492741.632204,402962.93767920136,0.75,3.0
2007-02-26,-0.0007708036068901913,0.0010391679401198228,0.000663251976346535,0.005860376529192024,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,0.001438206224662092,137690484.5490653,197742.9168612957,0.75,3.0
2007-02-27,-0.010283346533467963,0.0002823602599828501,-0.008769872123322142,-0.03379214915155482,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-0.01321134195208623,135871408.47413915,-1819076.074926138,0.75,3.0
2007-02-28,-0.0034964514884708864,-0.00463876013926845,-0.0056308382006203805,0.009044998869375043,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-2.057270492905605e-05,135868613.23174432,-2795.242394834757,0.75,3.0
2007-03-01,0.0014264746125332017,-0.004589100355860021,-0.007329263079845938,-0.0073205348472398235,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-0.00330583082863814,135419454.5814785,-449158.6502658129,0.75,3.0
2007-03-02,-0.004185884056228439,-0.0039079015025995645,-0.009881615012279132,-0.03311009105275042,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-0.011794397530314499,133822263.70080617,-1597190.8806723356,0.75,3.0
2007-03-05,-0.0065838710128065525,-0.013466707963857294,-0.012774701901807517,-0.009105766985757713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.010482761966057269,132419436.76467167,-1402826.9361345023,1.0,4.0
2007-03-06,0.010940708032159296,0.0031271657211782156,0.009265073673426327,0.015551366635249808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.009721078515503412,133706696.50643976,1287259.741768092,1.0,4.0
2007-03-07,0.002933607567266794,0.0037557379329533624,0.010302593143706185,0.003866976024748725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0052147286671687665,134403940.64970434,697244.1432645768,1.0,4.0
2007-03-08,0.002971589347057657,-0.0005758807588076564,0.002770130580894259,0.004314329738058564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.002370042226800706,134722483.66449255,318543.0147882104,1.0,4.0
2007-03-09,0.005518119463606919,0.004773012297670798,-0.01074991232800826,-0.0023320036821110612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.0006976960622104011,134628488.31814864,-93995.34634390473,1.0,4.0
2007-03-12,0.002942596528315633,0.005264013346336416,-0.0035807357607663404,0.0003383158024237165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0012410474790773562,134795568.66418788,167080.3460392356,1.0,4.0
2007-03-13,-0.0033595370695040927,0.0016824360087064338,-0.0067088571264566355,-0.010299769408147696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.004671431898850498,134165880.34490629,-629688.319281593,1.0,4.0
2007-03-14,-0.0032524392065601537,-0.000230698949291952,0.0005189032480215072,0.0013979496738119046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.0003915713085046735,134113344.83558294,-52535.509323343635,1.0,4.0
2007-03-15,0.007490871193989168,0.0032503310874978375,0.0021774210045617526,0.0029471071816349337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.003966432616920923,134645296.38090315,531951.5453202128,1.0,4.0
2007-03-16,0.00013015838219976317,0.010410933947690992,0.0009635721691538812,0.010516548097742051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.005505303149196672,135386559.5550935,741263.1741903424,1.0,4.0
2007-03-19,0.00503833301531853,0.0034085103825465257,-0.0010202233335452338,0.0012243648607286328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0021627462312621137,135679366.3265348,292806.77144131064,1.0,4.0
2007-03-20,0.0008986344261689982,0.005139197838901266,0.0003782463896984112,0.007031488841332756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.003361891874025358,136135505.6856609,456139.359126091,1.0,4.0
2007-03-21,0.004152087911232671,-0.0014733914297483386,0.0033411134604199866,0.00819672131147553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0035541328133449623,136619349.35347962,483843.6678187251,1.0,4.0
2007-03-22,0.0046865971362159975,0.00619468960531977,0.015127606655907622,-0.0003011141222524216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.006426944818797742,137497394.3729545,878045.019474864,1.0,4.0
2007-03-23,-0.002410948918833311,-0.0018297651183599717,-0.004310964557695862,-0.009939759036144635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.004622859407758445,136861763.2498352,-635631.1231192946,1.0,4.0
2007-03-26,0.0025443558792743737,0.005866278849531836,0.002860774835597102,0.010191664131426803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.005365768423957529,137596131.77752832,734368.5276931226,1.0,4.0
2007-03-27,-0.0007384730479028656,-0.0016946812116342969,0.0009247096340934124,0.00046679716910102975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.00026041186408568007,137560300.11236116,-35831.66516715288,1.0,4.0
2007-03-28,-0.002862009465422144,-0.0020681360590911746,0.007240502478255362,0.0017308589575713018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0010103039778283363,137699277.83075595,138977.71839478612,1.0,4.0
2007-03-29,0.008331535311061122,0.001582482548219355,0.00868982939932117,-0.006100126209507728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0031259302622734797,138129716.17042032,430438.3396643698,1.0,4.0
2007-03-30,-0.002546168800388382,0.0010227332434926684,-0.002120375098649041,0.003476946334089126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-4.171608036390717e-05,138123953.9400799,-5762.2303404212,1.0,4.0
2007-04-02,0.005262623731301597,0.010952469314234214,-0.002887837239027524,0.00030129557095515125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0034071378443658595,138594561.2907626,470607.35068270564,1.0,4.0
2007-04-03,0.004542709797688227,-0.005332444105133782,-0.0037109397781485143,-7.530120481924474e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.0011439938226033286,138436009.96879953,-158551.32196307182,1.0,4.0
2007-04-04,0.0038224551736751877,0.007093882748388847,0.01213430685647765,0.015663830107688792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.00967861872155762,139775879.3266213,1339869.3578217626,1.0,4.0
2007-04-05,0.00025907952745019003,0.0003956680914125599,0.00335044123107453,0.00014829094683777022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0010383699491937626,139921018.3993362,145139.072714895,1.0,4.0
2007-04-06,0.0,-7.297261994665405e-07,0.0,0.000815479279412834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.00020368738830334188,139949518.5461427,28500.146806508303,1.0,4.0
2007-04-09,0.0045194347077595065,-0.0035231206617745148,-0.007236489800953372,-0.006296296296296244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.003134118012816156,139510900.2391823,-438618.3069604039,1.0,4.0
2007-04-10,-0.002231369130318517,0.011869227592146148,0.009467184202198942,0.01065970928065596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.007441187986170633,140549027.07398194,1038126.8347996473,1.0,4.0
2007-04-11,-0.0018596096476302115,-0.0006947681066701294,-5.751853534574636e-07,-0.0008850862959138839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.0008600098088919206,140428153.5320681,-120873.5419138372,1.0,4.0
2007-04-12,-0.0029209817533477622,0.0032184334253575475,0.000374445880491292,-0.0017717407352723091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.00027496079569280796,140389541.29523528,-38612.23683282733,1.0,4.0
2007-04-13,0.009085850707654997,0.006782218243770011,0.002467197939306054,0.013932850170093047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.008067029265206027,141522067.83339277,1132526.5381574929,1.0,4.0
2007-04-16,-0.00633511246214935,-0.0014082537724925404,-0.010419205843840373,0.006841521764499925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.002830262578495585,141121523.2207726,-400544.6126201749,1.0,4.0
2007-04-17,8.395059151955486e-05,0.0050715495619568784,-0.0024256018361544784,-0.005302733950536931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.000643208908303744,141030752.59988362,-90770.62088897824,1.0,4.0
2007-04-18,-0.0022100390788026836,-0.0005629641060372892,-0.0013932464152083268,0.005097953535794897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.00023292598393664932,141063602.32669827,32849.72681465745,1.0,4.0
2007-04-19,0.004403726412852249,-0.00038028630125830354,-0.0015243529936082023,-0.010289109484819758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,-0.0019475055917085038,140788880.1723805,-274722.1543177664,1.0,4.0
2007-04-20,0.0023982982871664227,0.002424889910999095,0.003973447418686771,0.013178124313639294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.005493689982622896,141562330.6330482,773450.4606676996,1.0,4.0
