Dates,method1_strategy_return,method1_nav,benchmark_strategy_return,benchmark_nav,spxt_level,luattruu_level,spxt_return,luattruu_return,method1_gross_leverage,method1_active_signals
2005-05-25,0.0026153363683044,129746201.94390036,-0.0026354412952809,116214437.2184506,1779.81,1404.14,-0.0033542389965282,-0.00155724474341,0.25,1.0
2005-05-26,3.0865397536106176e-05,129750206.61200216,0.0036997245852846,116644398.62899274,1791.41,1403.4,0.0065175496260838,-0.000527012975914,0.25,1.0
2005-05-27,0.000107077772564,129764099.97511588,0.0006920217188322,116725119.08622412,1793.34,1403.56,0.0010773636409306,0.0001140088356845,0.25,1.0
2005-05-30,0.0036143728201618,130233115.81109872,0.0,116725119.08622412,1793.34,1403.56,0.0,0.0,0.25,1.0
2005-05-31,-0.0036514009189151,129757582.49235287,-0.0018988487237388,116503475.74281897,1782.46,1409.67,-0.0060668919446394,0.004353216107612,0.25,1.0
2005-06-01,-0.0031111793088162,129353883.38654064,0.0076440844725816,117394038.15274642,1799.15,1416.81,0.0093634639767512,0.0050650152163271,0.25,1.0
2005-06-02,0.0024005974820399,129664409.9932905,0.0014062429613892,117559122.6926078,1802.19,1418.2,0.0016896867965427,0.0009810772086589,0.25,1.0
2005-06-03,0.0009309280141616,129785118.224993,-0.0056859989245961,116890681.64740115,1789.83,1412.63,-0.0068583223744445,-0.0039275137498236,0.25,1.0
2005-06-06,-0.0059023419238858,129019082.08059712,0.0012727364327664,117039452.6765847,1792.14,1414.39,0.0012906253666551,0.0012459030319333,0.25,1.0
2005-06-07,0.001244782000878,129179682.71174088,0.0009711728933071,117153118.2204717,1791.89,1418.12,-0.0001394980302877,0.0026371792786994,0.25,1.0
2005-06-08,0.0012992086338429,129347514.07083708,-0.0018677527591585,116934305.16067138,1788.3,1415.76,-0.0020034711952184,-0.0016641751050686,0.25,1.0
2005-06-09,-0.0038520849137555,128849256.463253,0.0026463320846962,117243752.16421974,1797.72,1413.94,0.0052675725549404,-0.0012855286206701,0.25,1.0
2005-06-10,0.0016097161173703,129056667.18809308,-0.0030232864745736,116889290.7140734,1793.51,1408.22,-0.0023418552388581,-0.0040454333281468,0.25,1.0
2005-06-13,0.0012842752281296,129222411.46878771,0.0009005979169887,116994560.96580878,1798.07,1406.02,0.0025425004599919,-0.001562255897516,0.25,1.0
2005-06-14,-0.0005030728892095,129157403.1768995,0.0007868750083603,117086621.06194688,1802.73,1403.32,0.0025916677326245,-0.0019203140780359,0.25,1.0
2005-06-15,0.0023452829178885,129460313.8282891,0.0014648213191114,117258132.04066113,1806.78,1403.73,0.0022465926677872,0.0002921642960977,0.25,1.0
2005-06-16,0.0038817726595401,129962849.33500324,0.0030822400199349,117619549.74789964,1813.35,1406.89,0.0036363032577291,0.0022511451632436,0.25,1.0
2005-06-17,0.0016805839495248,130181262.81363016,0.0029039918930676,117961115.9668338,1822.35,1406.63,0.0049631896765653,-0.000184804782179,0.25,1.0
2005-06-20,0.0012111882610549,130338936.83095932,-0.0007403743531421,117873780.58190392,1821.06,1405.52,-0.0007078771915384,-0.0007891200955476,0.25,1.0
2005-06-21,0.0007922825512838,130442202.09636337,-0.0001290821647262,117858565.17914195,1817.36,1409.35,-0.0020317836864244,0.0027249701178211,0.25,1.0
2005-06-22,-0.0007166499276025,130348720.70167468,0.0022739065228874,118126564.53928097,1817.8,1416.85,0.0002421094334639,0.0053216021570228,0.5,2.0
2005-06-23,-0.0011310271617602,130201292.75806038,-0.0065938452608449,117347656.25151372,1798.49,1416.07,-0.0106227307734624,-0.0005505169919186,0.5,2.0
2005-06-24,0.0014447932025095,130389406.7007952,-0.0036591393599441,116918264.82372662,1784.77,1419.32,-0.0076286217882779,0.0022950842825566,0.75,3.0
2005-06-27,-0.0027670612401863,130028611.22738253,9.453128228298358e-05,116929317.25722273,1783.45,1421.23,-0.0007395910957713,0.0013457148493645,0.75,3.0
2005-06-28,-0.0060426475750208,129242894.15506604,0.0043080145389628,117433050.45599784,1800.07,1416.67,0.0093190165129384,-0.0032084884220006,0.75,3.0
2005-06-29,0.0031706977698522,129652684.31133276,-0.0011865569464643,117293709.45423476,1797.73,1415.23,-0.0012999494464103,-0.0010164681965454,0.75,3.0
2005-06-30,-0.004487845030005,129070823.15641937,-0.0033814990690816,116897080.88490611,1784.99,1418.31,-0.0070867149126954,0.0021763246963391,0.75,3.0
2005-07-01,-0.0005304118274771,129002362.46523498,-0.000284152783233,116863864.25402088,1789.85,1411.51,0.0027227043288757,-0.0047944384513963,0.75,3.0
2005-07-04,-0.0023052874365733,128704974.9397556,0.0,116863864.25402088,1789.85,1411.51,0.0,0.0,0.75,3.0
2005-07-05,0.004734143938002,129314282.81665732,0.0041362121153722,117347237.98519756,1805.68,1407.38,0.0088443165628404,-0.0029259445558301,0.75,3.0
2005-07-06,0.0003208167481938,129355769.00436558,-0.0041451020070375,116860821.71350482,1791.05,1409.9,-0.008102210801471,0.0017905611846125,0.75,3.0
2005-07-07,-0.0005695037243005,129282100.41215783,0.0022252770060742,117120869.41297483,1795.55,1412.43,0.0025124926718964,0.0017944535073408,0.75,3.0
2005-07-08,-0.0005010618794213,129217322.07994978,0.0056564602556536,117783358.95591694,1816.52,1407.66,0.0116788727687895,-0.0033771585140502,0.75,3.0
2005-07-11,0.0032551333197835,129637941.6905454,0.0040917636461794,118265300.62221768,1827.91,1408.82,0.006270230991126,0.0008240626287596,0.75,3.0
2005-07-12,0.0049034149686472,130273610.31433544,0.0006223151700186,118338898.9128817,1832.15,1406.11,0.0023195890388476,-0.0019235956332249,0.75,3.0
2005-07-13,-0.0020484304453277,130006753.88474478,0.0002636180461371,118370095.18219514,1833.98,1404.93,0.0009988265152962,-0.0008391946576014,0.75,3.0
2005-07-14,-0.0026936196945965,129656565.13205026,0.0012722568180184,118520692.3428402,1838.8,1403.86,0.0026281638840117,-0.0007616037809714,0.75,3.0
2005-07-15,0.0011220407147306,129802045.07706052,0.0008631264213101,118622990.68387328,1840.93,1404.45,0.001158364150533,0.0004202698274757,0.75,3.0
2005-07-18,-0.0007349598568121,129706645.7845968,-0.0041438343411661,118131436.6614256,1830.75,1401.55,-0.0055298137354489,-0.0020648652497419,0.75,3.0
2005-07-19,-0.004073516579993,129178283.61245796,0.0046370259204596,118679215.19524576,1843.07,1403.65,0.0067294824525467,0.001498341122329,0.75,3.0
2005-07-20,-0.0010169307492952,129046918.24371126,0.0034721607508511,119091288.50818852,1852.02,1405.61,0.0048560282572012,0.0013963594913259,0.75,3.0
2005-07-21,7.091957103716462e-05,129056070.19579676,-0.0060220817198195,118374111.0366736,1839.8,1398.36,-0.0065982008833598,-0.0051579029745092,0.75,3.0
2005-07-22,-0.0011076257443567,128913124.3699824,0.004322867946988,118885826.68702725,1849.81,1402.06,0.0054408087835633,0.002645956692125,0.75,3.0
2005-07-25,-0.0040796901163801,128387198.7706185,-0.0026112943257436,118575380.80238809,1842.85,1400.82,-0.003762548586071,-0.0008844129352524,0.75,3.0
2005-07-26,-0.0009942120207397,128259554.67429164,0.0011556829618394,118712416.349675,1846.04,1401.23,0.0017310144612963,0.0002926857126541,0.5,2.0
2005-07-27,0.0010280707096333,128391414.56568292,0.0023872694742041,118995814.87743562,1854.72,1399.71,0.0047019566206583,-0.0010847612454771,0.5,2.0
2005-07-28,0.0063429517846701,129205795.11783868,0.0048585976505071,119573967.66401932,1865.64,1404.35,0.0058876811594203,0.0033149723871372,0.5,2.0
2005-07-29,0.0043224708677762,129764283.4031834,-0.0060903601426665,118845719.13725787,1851.37,1399.08,-0.0076488497244914,-0.0037526257699291,0.5,2.0
2005-08-01,0.0032347304965637,130184035.88807242,-4.430123813490292e-05,118840454.12475306,1853.13,1396.93,0.0009506473584428,-0.0015367241330015,0.5,2.0
2005-08-02,0.00559734914717,130912721.39032568,0.0039025970425126,119304240.52955118,1866.28,1395.69,0.0070961022702129,-0.0008876607990379,0.5,2.0
2005-08-03,0.0023121090458038,131215405.87766305,0.0013689999277662,119467568.02621834,1868.06,1398.47,0.000953768995006,0.0019918463269064,0.5,2.0
2005-08-04,0.0019148052287452,131466657.82292952,-0.0047856726547475,118895835.35278608,1854.3,1397.19,-0.0073659304305,-0.0009152859911188,0.5,2.0
2005-08-05,0.0005335481201211,131536801.61106956,-0.0059970488134133,118182811.22446384,1840.19,1392.19,-0.0076093404519225,-0.0035786113556495,0.5,2.0
2005-08-08,-0.0009608774120035,131410410.86955428,-0.0019537085973013,117951916.4501214,1835.37,1390.86,-0.0026192947467381,-0.000955329373146,0.75,3.0
2005-08-09,-0.0031645048373104,130994561.98868462,0.0045565711096032,118489372.74494036,1847.76,1392.62,0.0067506824237075,0.0012654041384467,0.75,3.0
2005-08-10,0.0108086958133118,132410442.36241832,-0.0007667138238178,118398525.3048813,1845.16,1392.89,-0.0014071091483741,0.0001938791630167,0.75,3.0
2005-08-11,0.0054055228466798,133126190.03374736,0.0055039679787975,119050186.99689622,1858.43,1397.03,0.0071917882460057,0.0029722375779852,1.0,4.0
2005-08-12,-0.0059834428955824,132329637.07777396,-0.0019409141771005,118819120.80116747,1847.31,1402.79,-0.0059835452505609,0.00412303243309,1.0,4.0
2005-08-15,-0.0015805589103037,132120482.29079343,0.0012377113833638,118966184.57954438,1852.78,1400.9,0.0029610623014004,-0.001347314993691,1.0,4.0
2005-08-16,0.0031374174629094,132534999.3991406,-0.0060599210720771,118245258.89074618,1830.99,1404.39,-0.0117607055343861,0.0024912556213863,1.0,4.0
2005-08-17,-0.0102965428424645,131170347.09970134,-0.0002661807651049,118213784.2772646,1832.82,1401.35,0.0009994593088984,-0.00216464087611,1.0,4.0
2005-08-18,-0.0064643922789592,130322410.52068163,0.0006667562633033,118292604.05834024,1831.09,1405.67,-0.0009439006558199,0.0030827416419882,1.0,4.0
2005-08-19,-0.0082322419240205,129249564.90915383,0.0004358926884019,118344166.93954132,1832.29,1405.82,0.0006553473614077,0.0001067106788932,1.0,4.0
2005-08-22,0.0104651106948909,130602175.91319464,0.0011230854822203,118477077.55533656,1835.32,1406.28,0.0016536683603578,0.0003272111650141,1.0,4.0
2005-08-23,0.0009662964193898,130728376.32814407,-0.0016319499501828,118283728.89452232,1829.11,1407.68,-0.0033836061286315,0.0009955343174901,1.0,4.0
2005-08-24,-0.0018735374649831,130483451.8173569,-0.0036388344515891,117853313.98675849,1817.22,1408.6,-0.0065004291704707,0.0006535576267332,1.0,4.0
2005-08-25,0.0017441395122796,130711033.1613702,0.0018912084941606,118076199.17523524,1821.46,1410.33,0.0023332342809345,0.0012281698139997,1.0,4.0
2005-08-26,-0.0020105250541958,130448235.35433944,-0.0042900667086174,117569644.40407348,1810.52,1407.91,-0.0060061708739143,-0.0017159104606722,1.0,4.0
2005-08-29,0.0059607339112361,131225802.57447696,0.0040961453807682,118051226.7599178,1821.56,1409.45,0.0060976956896361,0.0010938199174663,1.0,4.0
2005-08-30,0.0029437491597873,131612098.420548,-8.172730565558762e-05,118041578.75122537,1815.97,1415.65,-0.0030687981729945,0.0043988789953528,1.0,4.0
2005-08-31,0.0054120524803898,132324390.00425428,0.0077121795954362,118951936.60628363,1834.48,1421.3,0.0101928996624394,0.0039910994949314,1.0,4.0
2005-09-01,0.0114937771642166,133845297.05635406,0.0010037213374911,119071331.20319128,1836.37,1422.67,0.0010302647071649,0.0009639062829804,1.0,4.0
2005-09-02,0.0008348140529441,133957032.9912572,-0.0019767433540023,118835957.74058317,1831.06,1421.81,-0.0028915741381093,-0.0006044971778417,0.75,3.0
2005-09-05,0.0018474205963612,134204507.97303268,0.0,118835957.74058317,1831.06,1421.81,0.0,0.0,0.75,3.0
2005-09-06,-0.0021034309137351,133922218.0621996,0.006697689267977,119631884.05939204,1854.23,1418.63,0.0126538726202309,-0.0022365857604038,0.75,3.0
2005-09-07,-0.0032352008837108,133488952.78397626,0.0003479782190309,119673513.34934635,1859.0,1414.39,0.002572496400123,-0.002988799052607,1.0,4.0
2005-09-08,0.0030775519405711,133899771.9696614,-0.0023186687425198,119396030.11463568,1852.0,1414.18,-0.0037654653039268,-0.0001484739004093,0.75,3.0
2005-09-09,0.0004571191718414,133960980.12253396,0.0051063117971393,120005703.47174165,1866.74,1415.35,0.0079589632829373,0.0008273345684424,0.5,2.0
2005-09-12,-0.0017538373419805,133726034.35322674,-0.0011607317719017,119866409.03891256,1865.45,1412.71,-0.0006910442804032,-0.0018652630091495,0.5,2.0
2005-09-13,-0.0035382069588664,133252883.96789654,-0.0036543246628099,119428378.2641192,1851.87,1415.23,-0.0072797448336863,0.0017838055935046,0.5,2.0
2005-09-14,0.0051820368736719,133943405.32614131,-0.0025246327870569,119126865.46464856,1845.84,1413.21,-0.0032561680895527,-0.0014273298333132,0.5,2.0
2005-09-15,0.0010113976683554,134078875.37397976,-0.0005897059632481,119056615.641701,1846.76,1410.07,0.0004984180644043,-0.0022218920047268,0.75,3.0
2005-09-16,0.0008244547119277,134189417.3345518,0.0039857438383325,119531144.81390764,1862.11,1406.54,0.008311854274513,-0.0025034218159382,1.0,4.0
2005-09-19,0.0159731860678188,136332849.8659688,-0.0028550710963398,119189874.89723703,1851.74,1408.25,-0.0055689513508868,0.0012157492854807,1.0,4.0
2005-09-20,-0.0032332401396916,135892053.02342358,-0.0047424890115057,118624618.22525416,1837.2,1408.14,-0.0078520742652855,-7.811113083611154e-05,1.0,4.0
2005-09-21,0.0090424120017916,137120844.95463067,-0.0043976637673443,118102947.03976987,1820.49,1411.87,-0.0090953625081646,0.0026488843438861,1.0,4.0
2005-09-22,-0.005264612688283,136398956.81445444,0.0026380267982449,118414505.77901249,1827.54,1412.98,0.0038725837549231,0.0007861913632276,1.0,4.0
2005-09-23,-0.0054439388705374,135656409.2315515,-0.0010559981537712,118289460.27953012,1828.54,1408.09,0.0005471836457751,-0.0034607708530907,1.0,4.0
2005-09-26,0.007627225985069,136691091.32108355,-0.0005797647089428,118220880.22502016,1829.05,1405.46,0.0002789110437835,-0.0018677783380323,1.0,4.0
2005-09-27,-0.0046867407251085,136050455.61662948,-0.0001786719850785,118199757.4656726,1829.13,1404.74,4.3738552800709485e-05,-0.0005122877918973,1.0,4.0
2005-09-28,0.0138088358991511,137929154.0322443,0.0014758098487705,118374197.83186276,1831.32,1407.4,0.0011972905151629,0.001893588849182,1.0,4.0
2005-09-29,0.0056588804314877,138709678.62292904,0.0047520913100353,118936722.82871196,1847.62,1405.33,0.0089006836598737,-0.0014707972147223,1.0,4.0
2005-09-30,-0.0011086867865944,138555893.03506702,-0.0002672736041497,118904934.18213578,1849.33,1402.44,0.0009255149868478,-0.0020564564906462,1.0,4.0
2005-10-03,-0.0023346375118521,138232415.24969918,-0.0019835659347301,118669078.40522076,1846.17,1399.08,-0.0017087269443527,-0.0023958244202961,1.0,4.0
2005-10-04,-0.0029055675044493,137830771.6358881,-0.0056694633328425,117996288.41646014,1827.96,1399.95,-0.0098636636929426,0.0006218372073076,1.0,4.0
2005-10-05,-0.0052718499341533,137104148.49151516,-0.0083493304605389,117011098.41135406,1801.4,1401.24,-0.0145298584214096,0.0009214614807671,1.0,4.0
2005-10-06,-0.0014389956486344,136906856.21842614,-0.0024400082102097,116725590.37054469,1794.04,1401.28,-0.0040857111135783,2.854614484304463e-05,1.0,4.0
2005-10-07,0.0045331524914673,137527475.87479165,0.0024048460063363,117006297.44038457,1800.71,1401.89,0.0037178658223897,0.0004353162822563,1.0,4.0
2005-10-10,7.07601461358287e-05,137537207.33908227,-0.0043016365766836,116502978.87161268,1787.8,1401.89,-0.0071693942944728,0.0,1.0,4.0
2005-10-11,0.003516825518759,138020901.69963118,-0.0014411531120536,116335080.24104832,1784.22,1401.05,-0.0020024611254054,-0.0005991910920258,1.0,4.0
2005-10-12,-0.0006348891137957,137933273.73166582,-0.0046761940924266,115791074.82608315,1773.6,1397.18,-0.0059521807848808,-0.0027622140537453,0.75,3.0
2005-10-13,-0.0065228439719604,137033556.50857246,-0.0010493258981105,115669572.2524981,1772.36,1394.98,-0.0006991429860171,-0.0015746002662506,0.75,3.0
2005-10-14,0.0005211986716657,137104978.21619835,0.0047157579499393,116215041.9574139,1787.01,1394.13,0.0082658150714303,-0.0006093277322971,0.75,3.0
2005-10-17,0.0085742819464529,138280554.95568633,0.001840738200821,116428963.42465492,1792.33,1394.32,0.0029770398598776,0.0001362857122362,0.75,3.0
2005-10-18,-0.0051475548980693,137568748.20771646,-0.0057966523379646,115754065.2016126,1774.32,1395.13,-0.0100483727884931,0.0005809283378279,0.75,3.0
2005-10-19,-0.0070109518714539,136604260.33501598,0.0093465464888209,116835965.9532895,1801.01,1396.25,0.0150423824338339,0.0008027925713014,0.75,3.0
2005-10-20,-0.0047035804065222,135961731.21265674,-0.0089142713232474,115794458.45246816,1774.02,1396.52,-0.0149860356133503,0.0001933751119069,0.75,3.0
2005-10-21,0.0005074493417669,136030724.9036661,0.0022885441670285,116059459.18493378,1776.73,1401.31,0.0015276039728977,0.0034299544582248,0.75,3.0
2005-10-24,-0.0016808441648023,135802078.45347795,0.0091588441852125,117122429.68782865,1806.59,1398.07,0.0168061551276783,-0.0023121222284862,0.75,3.0
2005-10-25,0.012487283071961,137497877.4488872,-0.0025863850589668,116819505.98561417,1802.3,1394.01,-0.0023746395142228,-0.0029040033760826,0.75,3.0
2005-10-26,-0.0060810661726536,136661743.7575211,-0.0041233248530099,116337821.21326733,1794.56,1388.62,-0.0042945125672751,-0.003866543281612,0.75,3.0
2005-10-27,-0.0007501625676337,136559225.23292664,-0.0055539519123513,115691686.54866111,1776.01,1390.87,-0.0103367956490727,0.0016203136927308,0.75,3.0
2005-10-28,-0.0024600612645136,136223281.17261913,0.0098392570062626,116830006.78610136,1805.56,1390.37,0.016638419828717,-0.0003594872274188,0.75,3.0
2005-10-31,-0.0055943528496264,135461200.07140562,0.0046165134780848,117369354.08707416,1818.5,1391.47,0.0071667515895346,0.0007911563109102,0.75,3.0
2005-11-01,-0.0035476894627642,134980625.7992989,-0.0024274180507706,117084449.59835586,1812.11,1390.36,-0.0035138850701127,-0.0007977175217576,0.75,3.0
2005-11-02,0.0017857059662506,135221661.50811696,0.0054847124774185,117726624.13997968,1830.43,1388.34,0.010109761548692,-0.0014528611294916,0.75,3.0
2005-11-03,0.0048509065931871,135877609.15746844,0.0018816567101721,117948145.2322586,1838.86,1385.28,0.0046054752162059,-0.0022040710488784,0.75,3.0
2005-11-04,-0.0029511877802948,135476608.8177072,-0.0001215634852778,117933807.04464212,1839.16,1384.52,0.0001631445569538,-0.0005486255486255,0.75,3.0
2005-11-07,0.0038329000574662,135995877.11942992,0.0018001944875999,118146110.83398554,1843.27,1386.11,0.0022347158485394,0.0011484124461906,0.75,3.0
2005-11-08,0.0017055388223167,136227823.36753213,-0.0003838167918635,118100764.3727541,1837.8,1390.95,-0.0029675522305467,0.0034917863661614,0.75,3.0
2005-11-09,0.0046616178367909,136862865.41880944,-0.0002062162082517,118076410.0809335,1841.0,1386.6,0.0017412123190772,-0.0031273589992452,0.75,3.0
2005-11-10,0.0012436386237128,137033073.36439627,0.006739733522997,118872213.62023112,1856.9,1392.0,0.0086366105377513,0.0038944180008655,0.5,2.0
2005-11-11,0.0019680552249695,137302762.0204247,0.0018288545425169,119089613.60808952,1862.56,1392.0,0.003048090904195,0.0,0.5,2.0
2005-11-14,-0.0061025830305731,136464860.51486805,-0.0013702756902624,118926428.0055996,1861.25,1388.7,-0.0007033330469891,-0.0023706896551723,0.5,2.0
2005-11-15,0.0009449962007594,136593819.28959176,-0.0012589027342103,118776711.20021348,1854.28,1392.13,-0.0037447951645399,0.002469935911284,0.5,2.0
2005-11-16,0.0059592587841134,137407817.20704886,0.0026421350535489,119090535.31242082,1857.97,1397.17,0.0019899907241625,0.0036203515476285,0.5,2.0
2005-11-17,0.0053336210782036,138140698.43721431,0.0063420280863846,119845810.83219476,1875.49,1399.56,0.0094296463344403,0.001710600714301,0.5,2.0
2005-11-18,-0.0043980788042834,137533144.7594087,0.0018990315637404,120073401.80974716,1883.99,1396.69,0.0045321489317458,-0.0020506444882676,0.5,2.0
2005-11-21,0.0038328774132923,138060292.4435361,0.0040076126048046,120554609.48834167,1893.93,1399.63,0.005276036497009,0.002104976766498,0.5,2.0
2005-11-22,-0.0008328297089327,137945311.7303652,0.0037769485416854,121009938.04484212,1903.66,1402.06,0.0051374654818288,0.0017361731314704,0.5,2.0
2005-11-23,-0.000441587761044,137884396.76901168,0.0011369110923654,121147515.58569176,1910.39,1398.61,0.0035352951682547,-0.0024606650214684,0.5,2.0
2005-11-24,0.0005076142131979,137954388.84858984,0.0,121147515.58569176,1910.39,1398.61,0.0,0.0,0.5,2.0
2005-11-25,0.0022379601438639,138263125.2725041,0.0022521233372408,121420354.73279104,1914.41,1402.07,0.0021042823716623,0.0024738847856085,0.5,2.0
2005-11-28,0.0050337871773659,138959112.41960338,-0.0043538460912441,120891709.19594018,1898.37,1404.43,-0.0083785604964454,0.0016832255165577,0.5,2.0
2005-11-29,0.0022995136154632,139278650.79060498,-0.0013612373302021,120727146.88847075,1898.74,1399.24,0.0001949040492634,-0.0036954493994004,0.5,2.0
2005-11-30,-0.005415848396165,138524338.73310065,-0.0039129357559691,120254749.31869473,1887.28,1398.22,-0.0060355814908834,-0.0007289671535976,0.5,2.0
2005-12-01,0.0040895149071521,139090836.08135307,0.0068585152975166,121079518.35649604,1910.23,1396.69,0.0121603577635538,-0.001094248401539,0.5,2.0
2005-12-02,0.0014601018082965,139293922.8626329,0.0003353498009132,121120122.34887156,1910.86,1397.17,0.0003298032174134,0.0003436696761629,0.5,2.0
2005-12-05,0.0045233903349486,139924003.6470268,-0.0020554735166405,120871163.1450512,1906.42,1394.86,-0.0023235611190771,-0.0016533421129856,0.5,2.0
2005-12-06,0.0033222376932932,140388864.44613948,0.0022972390895281,121148833.10582474,1908.89,1400.16,0.0012956221609088,0.0037996644824571,0.5,2.0
2005-12-07,-0.000269294846855,140351058.4483883,-0.0032888303664644,120750395.14464456,1899.69,1398.77,-0.0048195548198167,-0.0009927436864358,0.5,2.0
2005-12-08,-0.000127984340654,140333095.71071267,0.0005429109019162,120815951.85057928,1897.57,1403.01,-0.0011159715532534,0.0030312345846708,0.5,2.0
2005-12-09,-0.0005117397775733,140261281.6835275,0.0002917897283598,120851204.70435128,1902.92,1398.1,0.0028193953319246,-0.0034996186769874,0.5,2.0
2005-12-12,0.0001375886165907,140280580.0392356,0.0004464504637539,120905158.78073676,1904.59,1397.82,0.0008775986378828,-0.0002002717974393,0.5,2.0
2005-12-13,-0.0050108813984897,139577650.69014764,0.0036830071671191,121350453.34706792,1915.3,1398.9,0.0056232574989893,0.0007726316693137,0.5,2.0
2005-12-14,-0.0075042524895743,138530224.75746715,0.0042713446595718,121868782.95790853,1923.44,1404.92,0.0042499869472145,0.0043033812281076,0.5,2.0
2005-12-15,-0.0034674381343109,138049879.77338842,-0.0010556284000031,121740134.80954432,1920.85,1404.05,-0.0013465457721583,-0.0006192523417704,0.5,2.0
2005-12-16,-0.0039987816935474,137497848.4413542,-0.0012237559120953,121591154.59983188,1915.4,1405.73,-0.0028372855766977,0.0011965385848082,0.5,2.0
2005-12-19,-0.0043832721356475,136895157.9535697,-0.00332316126468,121187087.584738,1904.21,1406.37,-0.0058421217500261,0.0004552794633392,0.5,2.0
2005-12-20,-0.0057314410480349,136110551.4259974,-0.0005327573677911,121122524.27094609,1903.81,1404.94,-0.0002100608651357,-0.0010168021217743,0.25,1.0
2005-12-21,0.0026364580868434,136469401.19000918,0.001163781022317,121263484.36606774,1908.65,1403.67,0.0025422704996822,-0.0009039531937307,0.5,2.0
2005-12-22,0.00116744712801,136628722.0004897,0.0038407053812394,121729221.68302034,1917.16,1407.76,0.0044586487831712,0.0029137902783418,0.5,2.0
2005-12-23,-0.0025618814818957,136278695.40770158,0.0015231492499572,121914633.4557247,1918.25,1411.92,0.0005685493125247,0.0029550491561061,0.5,2.0
2005-12-26,0.0011585123309467,136436575.95677674,0.0,121914633.4557247,1918.25,1411.92,0.0,0.0,0.5,2.0
2005-12-27,-0.0029052928636043,136040187.7463149,-0.0047358322423449,121337266.20379144,1899.93,1415.43,-0.0095503714322949,0.0024859765425802,0.5,2.0
2005-12-28,0.0082025661918053,137156066.39104968,0.0002713339125848,121370189.11897284,1902.74,1413.25,0.0014790018579631,-0.0015401680054825,0.5,2.0
2005-12-29,-0.0015513704508288,136943286.52249867,-0.001650722302931,121169840.6408832,1897.2,1413.59,-0.0029115906534786,0.0002405802228904,0.5,2.0
2005-12-30,0.0019416568442658,137209183.39205134,-0.0031775376315761,120784818.91243473,1887.94,1412.71,-0.0048808770820155,-0.0006225284559171,0.5,2.0
2006-01-02,-5.8027079303690776e-05,137201221.54388544,0.0,120784818.91243473,1887.94,1412.71,0.0,0.0,0.5,2.0
2006-01-03,0.0093461413702724,138483523.55660868,0.0104897746942799,122051824.44931558,1918.96,1414.94,0.0164306069048805,0.0015785263783791,0.5,2.0
2006-01-04,0.0001170083309931,138499727.28257006,0.0026567164133632,122376081.534611,1926.39,1416.12,0.0038718889398423,0.0008339576236446,0.5,2.0
2006-01-05,-0.008564830796815,137313500.55298984,7.0993123941764935e-06,122376950.32064338,1926.44,1416.09,2.5955284236323095e-05,-2.118464536904341e-05,0.5,2.0
2006-01-06,0.0091736496577435,138573166.50034133,0.0052840470726719,123023595.88674767,1945.02,1414.31,0.0096447332904217,-0.0012569822539527,0.5,2.0
2006-01-09,0.002380752247923,138903074.87798885,0.0023658159322461,123314647.06993876,1952.13,1414.92,0.0036554894037079,0.0004313057250533,0.5,2.0
2006-01-10,-0.0037548208674585,138381518.7138828,-0.0011003667932321,123178955.72718383,1951.53,1411.68,-0.000307356579736,-0.0022898821134763,0.5,2.0
2006-01-11,0.0013947971733839,138574532.8650335,0.0015351768313161,123368057.20612194,1958.56,1409.47,0.0036023017837285,-0.0015655105973024,0.5,2.0
2006-01-12,-0.0019360323690226,138306248.0838846,-0.0026750141669961,123038045.90534078,1946.28,1413.3,-0.0062699125888407,0.0027173334657708,0.5,2.0
2006-01-13,0.0062975991032867,139177245.38779664,0.0020775736123694,123293666.50283122,1948.64,1418.07,0.0012125696199931,0.0033750796009339,0.5,2.0
2006-01-16,0.0021754732214945,139480021.7581792,0.0,123293666.50283122,1948.64,1418.07,0.0,0.0,0.5,2.0
2006-01-17,-0.000723707869826,139379078.96874928,-0.0017086608182987,123082999.44573344,1941.57,1419.73,-0.0036281714426472,0.001170605118224,0.5,2.0
2006-01-18,-0.0086567500196348,138172509.12414986,-0.0024153198541856,122785714.63345943,1934.21,1419.23,-0.0037907466637823,-0.0003521796397906,0.5,2.0
2006-01-19,0.009147129157903,139436390.91118002,0.0026785678859786,123114604.50553356,1944.98,1416.88,0.005568164780453,-0.001655827455733,0.75,3.0
2006-01-20,0.0006755433643057,139530586.23980278,-0.0106441308348167,121804156.54749994,1909.35,1418.11,-0.0183189544365495,0.0008681045677825,0.75,3.0
2006-01-23,0.0031725576991428,139973255.07544377,0.0013753849837521,121971684.15537396,1912.91,1419.02,0.0018645088642732,0.0006416991629705,0.75,3.0
2006-01-24,-0.0005814470696262,139891868.0364541,0.0008743740942177,122078333.03622755,1917.54,1416.97,0.0024203961503677,-0.0014446589900071,0.75,3.0
2006-01-25,0.0030647247838561,140320598.1114854,-0.0027533328818234,121742210.74772072,1914.28,1410.83,-0.0017000949132742,-0.0043331898346472,0.75,3.0
2006-01-26,-0.0017955344827245,140068647.63893968,0.003505867152156,122169022.765412,1928.17,1407.84,0.0072559918089307,-0.002119319833006,0.75,3.0
2006-01-27,0.0006465155248158,140159204.19417822,0.0050671684257224,122788073.78017025,1943.34,1409.06,0.007867563544708,0.0008665757472439,0.75,3.0
